chimeraid	tagid	txid1	txid2	geneid1	geneid2	symbol1	symbol2	type1	type2	locusid1	locusid2	locus1	locus2	groupid1	groupid2	score1	score2	score
chimera_2281	tag_1684374|1|r	MI0006292_mmu-mir-466k	ENSMUST00000180490	MI0006292_mmu-mir-466k	ENSMUSG00000097587	mmu-mir-466k	4930578M01Rik-201	miRNA	lincRNA	locus_336	locus_5489	chr3:85467377:85467423:+	chr15:98989087:98989111:+	group_29	group_1143	0.394736842105	0.00906405771291	0.00357791751826
chimera_2282	tag_1684374|1|r	MI0006292_mmu-mir-466k	ENSMUST00000112010	MI0006292_mmu-mir-466k	ENSMUSG00000027104	mmu-mir-466k	Atf2-202	miRNA	protein_coding	locus_336	locus_8775	chr3:85467377:85467423:+	chr2:73817723:73817769:-	group_29	group_1143	0.394736842105	0.00679804328468	0.00268343813869
chimera_2283	tag_1684374|1|r	MI0006292_mmu-mir-466k	ENSMUST00000100009	MI0006292_mmu-mir-466k	ENSMUSG00000027104	mmu-mir-466k	Atf2-202	miRNA	protein_coding	locus_336	locus_8775	chr3:85467377:85467423:+	chr2:73817723:73817769:-	group_29	group_1143	0.394736842105	0.00679804328468	0.00268343813869
chimera_2284	tag_1684374|1|r	MI0006292_mmu-mir-466k	ENSMUST00000124737	MI0006292_mmu-mir-466k	ENSMUSG00000027104	mmu-mir-466k	Atf2-202	miRNA	protein_coding	locus_336	locus_8775	chr3:85467377:85467423:+	chr2:73817723:73817769:-	group_29	group_1143	0.394736842105	0.00679804328468	0.00268343813869
chimera_2285	tag_1684374|1|r	MI0006292_mmu-mir-466k	ENSMUST00000123487	MI0006292_mmu-mir-466k	ENSMUSG00000046020	mmu-mir-466k	Pofut1-005	miRNA	protein_coding	locus_336	locus_7873	chr3:85467377:85467423:+	chr2:153257616:153257639:+	group_29	group_1143	0.394736842105	0.00906405771291	0.00357791751826
chimera_2286	tag_1684374|1|r	MI0006292_mmu-mir-466k	ENSMUST00000181706	MI0006292_mmu-mir-466k	ENSMUSG00000097072	mmu-mir-466k	Foxl2os-003	miRNA	retained_intron	locus_336	locus_15181	chr3:85467377:85467423:+	chr9:98953682:98953705:-	group_29	group_1143	0.394736842105	0.00906405771291	0.00357791751826
chimera_2287	tag_1684374|1|r	MI0006292_mmu-mir-466k	ENSMUST00000109442	MI0006292_mmu-mir-466k	ENSMUSG00000053141	mmu-mir-466k	Ptprt-005	miRNA	processed_transcript	locus_336	locus_7995	chr3:85467377:85467423:+	chr2:161527153:161527176:-	group_29	group_1143	0.394736842105	0.00906405771291	0.00357791751826
chimera_2288	tag_1684374|1|r	MI0006292_mmu-mir-466k	ENSMUST00000133390	MI0006292_mmu-mir-466k	ENSMUSG00000030870	mmu-mir-466k	Ubfd1-005	miRNA	processed_transcript	locus_336	locus_12566	chr3:85467377:85467423:+	chr7:122069701:122069724:+	group_29	group_1143	0.394736842105	0.00906405771291	0.00357791751826
chimera_2289	tag_1684374|1|r	MI0006292_mmu-mir-466k	ENSMUST00000106267	MI0006292_mmu-mir-466k	ENSMUSG00000030806	mmu-mir-466k	Stx1b-002	miRNA	retained_intron	locus_336	locus_12645	chr3:85467377:85467423:+	chr7:127806880:127806901:-	group_29	group_1143	0.394736842105	0.00906405771291	0.00357791751826
chimera_2290	tag_1684374|1|r	MI0006292_mmu-mir-466k	ENSMUST00000113229	MI0006292_mmu-mir-466k	ENSMUSG00000006262	mmu-mir-466k	Mob1b-004	miRNA	retained_intron	locus_336	locus_11581	chr3:85467377:85467423:+	chr5:88758440:88758464:+	group_29	group_1143	0.394736842105	0.00906405771291	0.00357791751826
chimera_2291	tag_1684374|1|r	MI0006292_mmu-mir-466k	ENSMUST00000139889	MI0006292_mmu-mir-466k	ENSMUSG00000038020	mmu-mir-466k	Rapgefl1-002	miRNA	retained_intron	locus_336	locus_3446	chr3:85467377:85467423:+	chr11:98851629:98851649:+	group_29	group_1143	0.394736842105	0.00906405771291	0.00357791751826
chimera_2292	tag_1684374|1|r	MI0006292_mmu-mir-466k	ENSMUST00000183377	MI0006292_mmu-mir-466k	ENSMUSG00000033577	mmu-mir-466k	Myo6-009	miRNA	retained_intron	locus_336	locus_15042	chr3:85467377:85467423:+	chr9:80166888:80166911:+	group_29	group_1143	0.394736842105	0.00906405771291	0.00357791751826
chimera_2293	tag_1684374|1|r	MI0006292_mmu-mir-466k	ENSMUST00000066849	MI0006292_mmu-mir-466k	ENSMUSG00000027985	mmu-mir-466k	Lef1-006	miRNA	protein_coding	locus_336	locus_9037	chr3:85467377:85467423:+	chr3:131110589:131110612:+	group_29	group_1143	0.394736842105	0.00906405771291	0.00357791751826
chimera_2294	tag_1684374|1|r	MI0006292_mmu-mir-466k	ENSMUST00000113830	MI0006292_mmu-mir-466k	ENSMUSG00000026799	mmu-mir-466k	Med27-004	miRNA	processed_transcript	locus_336	locus_8423	chr3:85467377:85467423:+	chr2:29477659:29477683:+	group_29	group_1143	0.394736842105	0.00906405771291	0.00357791751826
chimera_2295	tag_1684374|1|r	MI0006292_mmu-mir-466k	ENSMUST00000024880	MI0006292_mmu-mir-466k	ENSMUSG00000024076	mmu-mir-466k	Vit-201	miRNA	protein_coding	locus_336	locus_6553	chr3:85467377:85467423:+	chr17:78508065:78508085:+	group_29	group_1143	0.394736842105	0.00906405771291	0.00357791751826
chimera_2296	tag_1684374|1|r	MI0006292_mmu-mir-466k	ENSMUST00000149079	MI0006292_mmu-mir-466k	ENSMUSG00000030761	mmu-mir-466k	Myo7a-012	miRNA	retained_intron	locus_336	locus_13417	chr3:85467377:85467423:+	chr7:98103313:98103336:-	group_29	group_1143	0.394736842105	0.00906405771291	0.00357791751826
chimera_2297	tag_1684374|1|r	MI0006292_mmu-mir-466k	ENSMUST00000042399	MI0006292_mmu-mir-466k	ENSMUSG00000035623	mmu-mir-466k	Rsf1-201	miRNA	protein_coding	locus_336	locus_13414	chr3:85467377:85467423:+	chr7:97687136:97687160:+	group_29	group_1143	0.394736842105	0.00906405771291	0.00357791751826
chimera_2298	tag_1684374|1|r	MI0006292_mmu-mir-466k	ENSMUST00000029941	MI0006292_mmu-mir-466k	ENSMUSG00000028273	mmu-mir-466k	Pdlim5-202	miRNA	protein_coding	locus_336	locus_9100	chr3:85467377:85467423:+	chr3:142241240:142241264:-	group_29	group_1143	0.394736842105	0.00906405771291	0.00357791751826
chimera_2299	tag_1684374|1|r	MI0006292_mmu-mir-466k	ENSMUST00000172730	MI0006292_mmu-mir-466k	ENSMUSG00000024422	mmu-mir-466k	Dhx16-006	miRNA	retained_intron	locus_336	locus_6290	chr3:85467377:85467423:+	chr17:35887711:35887734:+	group_29	group_1143	0.394736842105	0.00906405771291	0.00357791751826
chimera_2300	tag_1684374|1|r	MI0006292_mmu-mir-466k	ENSMUST00000110967	MI0006292_mmu-mir-466k	ENSMUSG00000075598	mmu-mir-466k	Smok3c-201	miRNA	protein_coding	locus_336	locus_11125	chr3:85467377:85467423:+	chr5:138053326:138053346:+	group_29	group_1143	0.394736842105	0.00906405771291	0.00357791751826
chimera_2301	tag_1684374|1|r	MI0006292_mmu-mir-466k	ENSMUST00000154951	MI0006292_mmu-mir-466k	ENSMUSG00000027217	mmu-mir-466k	Tspan18-003	miRNA	processed_transcript	locus_336	locus_8887	chr3:85467377:85467423:+	chr2:93294027:93294050:-	group_29	group_1143	0.394736842105	0.00906405771291	0.00357791751826
chimera_2302	tag_1684374|1|r	MI0006292_mmu-mir-466k	ENSMUST00000174300	MI0006292_mmu-mir-466k	ENSMUSG00000053110	mmu-mir-466k	Yap1-003	miRNA	retained_intron	locus_336	locus_15034	chr3:85467377:85467423:+	chr9:7997418:7997441:-	group_29	group_1143	0.394736842105	0.00906405771291	0.00357791751826
chimera_2303	tag_1684374|1|r	MI0006292_mmu-mir-466k	ENSMUST00000169679	MI0006292_mmu-mir-466k	ENSMUSG00000042439	mmu-mir-466k	Zfp532-201	miRNA	protein_coding	locus_336	locus_6883	chr3:85467377:85467423:+	chr18:65687744:65687768:+	group_29	group_1143	0.394736842105	0.00906405771291	0.00357791751826
chimera_2304	tag_1684374|1|r	MI0006292_mmu-mir-466k	ENSMUST00000161614	MI0006292_mmu-mir-466k	ENSMUSG00000090257	mmu-mir-466k	Gm4524-001	miRNA	antisense	locus_336	locus_5643	chr3:85467377:85467423:+	chr16:25959933:25959957:+	group_29	group_1143	0.394736842105	0.00906405771291	0.00357791751826
chimera_2305	tag_1684374|1|r	MI0006292_mmu-mir-466k	ENSMUST00000077160	MI0006292_mmu-mir-466k	ENSMUSG00000041540	mmu-mir-466k	Sox5-201	miRNA	protein_coding	locus_336	locus_11950	chr3:85467377:85467423:+	chr6:143832203:143832226:-	group_29	group_1143	0.394736842105	0.00906405771291	0.00357791751826
chimera_2306	tag_1684374|1|r	MI0006292_mmu-mir-466k	ENSMUST00000170083	MI0006292_mmu-mir-466k	ENSMUSG00000079109	mmu-mir-466k	Pms2-011	miRNA	protein_coding	locus_336	locus_11222	chr3:85467377:85467423:+	chr5:143931502:143931526:+	group_29	group_1143	0.394736842105	0.00906405771291	0.00357791751826
chimera_2307	tag_1684374|1|r	MI0006292_mmu-mir-466k	ENSMUST00000141942	MI0006292_mmu-mir-466k	ENSMUSG00000079109	mmu-mir-466k	Pms2-011	miRNA	protein_coding	locus_336	locus_11221	chr3:85467377:85467423:+	chr5:143931494:143931514:+	group_29	group_1143	0.394736842105	0.00906405771291	0.00357791751826
chimera_2308	tag_1684374|1|r	MI0006292_mmu-mir-466k	ENSMUST00000124942	MI0006292_mmu-mir-466k	ENSMUSG00000026872	mmu-mir-466k	Zeb2-201	miRNA	protein_coding	locus_336	locus_8596	chr3:85467377:85467423:+	chr2:45105048:45105072:-	group_29	group_1143	0.394736842105	0.00906405771291	0.00357791751826
chimera_2309	tag_1684374|1|r	MI0006282_mmu-mir-466i	ENSMUST00000141565	MI0006282_mmu-mir-466i	ENSMUSG00000035151	mmu-mir-466i	Elmod2-201	miRNA	protein_coding	locus_96	locus_14197	chr13:17747512:17747554:+	chr8:83326680:83326706:-	group_29	group_99	0.444444444444	0.259900236961	0.115511216427
chimera_2310	tag_1684374|1|r	MI0006282_mmu-mir-466i	ENSMUST00000180936	MI0006282_mmu-mir-466i	ENSMUSG00000097258	mmu-mir-466i	Gm26767-201	miRNA	lincRNA	locus_96	locus_15161	chr13:17747512:17747554:+	chr9:97071006:97071035:+	group_29	group_99	0.444444444444	0.259900236961	0.115511216427
chimera_2311	tag_1684374|1|r	MI0006282_mmu-mir-466i	ENSMUST00000108336	MI0006282_mmu-mir-466i	ENSMUSG00000037640	mmu-mir-466i	Zfp60-201	miRNA	protein_coding	locus_96	locus_12923	chr13:17747512:17747554:+	chr7:27753436:27753465:+	group_29	group_99	0.444444444444	0.259900236961	0.115511216427
chimera_2312	tag_1684374|1|r	MI0006282_mmu-mir-466i	ENSMUST00000162835	MI0006282_mmu-mir-466i	ENSMUSG00000039047	mmu-mir-466i	Pigk-007	miRNA	processed_transcript	locus_96	locus_9139	chr13:17747512:17747554:+	chr3:152740360:152740395:+	group_29	group_99	0.444444444444	0.227412707341	0.101072314374
chimera_2313	tag_1684374|1|r	MI0006282_mmu-mir-466i	ENSMUST00000162733	MI0006282_mmu-mir-466i	ENSMUSG00000009687	mmu-mir-466i	Fxyd5-004	miRNA	retained_intron	locus_96	locus_13015	chr13:17747512:17747554:+	chr7:31034582:31034623:-	group_29	group_99	0.444444444444	0.259900236961	0.115511216427
chimera_2314	tag_1684374|1|r	MI0018032_mmu-mir-466q	ENSMUST00000141565	MI0018032_mmu-mir-466q	ENSMUSG00000035151	mmu-mir-466q	Elmod2-201	miRNA	protein_coding	locus_333	locus_14197	chr3:28419943:28419983:+	chr8:83326680:83326706:-	group_29	group_99	0.4	0.259900236961	0.103960094785
chimera_2315	tag_1684374|1|r	MI0018032_mmu-mir-466q	ENSMUST00000180936	MI0018032_mmu-mir-466q	ENSMUSG00000097258	mmu-mir-466q	Gm26767-201	miRNA	lincRNA	locus_333	locus_15161	chr3:28419943:28419983:+	chr9:97071006:97071035:+	group_29	group_99	0.4	0.259900236961	0.103960094785
chimera_2316	tag_1684374|1|r	MI0018032_mmu-mir-466q	ENSMUST00000108336	MI0018032_mmu-mir-466q	ENSMUSG00000037640	mmu-mir-466q	Zfp60-201	miRNA	protein_coding	locus_333	locus_12923	chr3:28419943:28419983:+	chr7:27753436:27753465:+	group_29	group_99	0.4	0.259900236961	0.103960094785
chimera_2317	tag_1684374|1|r	MI0018032_mmu-mir-466q	ENSMUST00000162835	MI0018032_mmu-mir-466q	ENSMUSG00000039047	mmu-mir-466q	Pigk-007	miRNA	processed_transcript	locus_333	locus_9139	chr3:28419943:28419983:+	chr3:152740360:152740395:+	group_29	group_99	0.4	0.227412707341	0.0909650829365
chimera_2318	tag_1684374|1|r	MI0018032_mmu-mir-466q	ENSMUST00000162733	MI0018032_mmu-mir-466q	ENSMUSG00000009687	mmu-mir-466q	Fxyd5-004	miRNA	retained_intron	locus_333	locus_13015	chr3:28419943:28419983:+	chr7:31034582:31034623:-	group_29	group_99	0.4	0.259900236961	0.103960094785
chimera_2319	tag_1684374|1|r	MI0006292_mmu-mir-466k	ENSMUST00000141565	MI0006292_mmu-mir-466k	ENSMUSG00000035151	mmu-mir-466k	Elmod2-201	miRNA	protein_coding	locus_336	locus_14197	chr3:85467377:85467423:+	chr8:83326680:83326706:-	group_29	group_99	0.394736842105	0.259900236961	0.102592198801
chimera_2320	tag_1684374|1|r	MI0006292_mmu-mir-466k	ENSMUST00000180936	MI0006292_mmu-mir-466k	ENSMUSG00000097258	mmu-mir-466k	Gm26767-201	miRNA	lincRNA	locus_336	locus_15161	chr3:85467377:85467423:+	chr9:97071006:97071035:+	group_29	group_99	0.394736842105	0.259900236961	0.102592198801
chimera_2321	tag_1684374|1|r	MI0006292_mmu-mir-466k	ENSMUST00000108336	MI0006292_mmu-mir-466k	ENSMUSG00000037640	mmu-mir-466k	Zfp60-201	miRNA	protein_coding	locus_336	locus_12923	chr3:85467377:85467423:+	chr7:27753436:27753465:+	group_29	group_99	0.394736842105	0.259900236961	0.102592198801
chimera_2322	tag_1684374|1|r	MI0006292_mmu-mir-466k	ENSMUST00000162835	MI0006292_mmu-mir-466k	ENSMUSG00000039047	mmu-mir-466k	Pigk-007	miRNA	processed_transcript	locus_336	locus_9139	chr3:85467377:85467423:+	chr3:152740360:152740395:+	group_29	group_99	0.394736842105	0.227412707341	0.0897681739506
chimera_2323	tag_1684374|1|r	MI0006292_mmu-mir-466k	ENSMUST00000162733	MI0006292_mmu-mir-466k	ENSMUSG00000009687	mmu-mir-466k	Fxyd5-004	miRNA	retained_intron	locus_336	locus_13015	chr3:85467377:85467423:+	chr7:31034582:31034623:-	group_29	group_99	0.394736842105	0.259900236961	0.102592198801
chimera_2324	tag_1684374|1|r	MI0006282_mmu-mir-466i	ENSMUST00000050125	MI0006282_mmu-mir-466i	ENSMUSG00000051339	mmu-mir-466i	2900026A02Rik-001	miRNA	protein_coding	locus_96	locus_10792	chr13:17747512:17747554:+	chr5:113087528:113087549:-	group_29	group_192	0.444444444444	0.00906405771291	0.00402847009463
chimera_2325	tag_1684374|1|r	MI0006282_mmu-mir-466i	ENSMUST00000151343	MI0006282_mmu-mir-466i	ENSMUSG00000046318	mmu-mir-466i	Ccbe1-005	miRNA	nonsense_mediated_decay	locus_96	locus_6890	chr13:17747512:17747554:+	chr18:66270003:66270024:-	group_29	group_192	0.444444444444	0.00906405771291	0.00402847009463
chimera_2326	tag_1684374|1|r	MI0006282_mmu-mir-466i	ENSMUST00000091263	MI0006282_mmu-mir-466i	ENSMUSG00000036327	mmu-mir-466i	Qsox2-001	miRNA	protein_coding	locus_96	locus_8392	chr13:17747512:17747554:+	chr2:26210011:26210034:-	group_29	group_192	0.444444444444	0.00906405771291	0.00402847009463
chimera_2327	tag_1684374|1|r	MI0006282_mmu-mir-466i	ENSMUST00000048677	MI0006282_mmu-mir-466i	ENSMUSG00000042203	mmu-mir-466i	Tbc1d22b-002	miRNA	retained_intron	locus_96	locus_6167	chr13:17747512:17747554:+	chr17:29605807:29605834:+	group_29	group_192	0.444444444444	0.00906405771291	0.00402847009463
chimera_2328	tag_1684374|1|r	MI0006282_mmu-mir-466i	ENSMUST00000081619	MI0006282_mmu-mir-466i	ENSMUSG00000053617	mmu-mir-466i	Sh3pxd2a-202	miRNA	protein_coding	locus_96	locus_7217	chr13:17747512:17747554:+	chr19:47262489:47262523:-	group_29	group_192	0.444444444444	0.00906405771291	0.00402847009463
chimera_2329	tag_1684374|1|r	MI0006282_mmu-mir-466i	ENSMUST00000143629	MI0006282_mmu-mir-466i	ENSMUSG00000029442	mmu-mir-466i	Wdr66-203	miRNA	protein_coding	locus_96	locus_10950	chr13:17747512:17747554:+	chr5:123273327:123273348:+	group_29	group_192	0.444444444444	0.00906405771291	0.00402847009463
chimera_2330	tag_1684374|1|r	MI0006282_mmu-mir-466i	ENSMUST00000144099	MI0006282_mmu-mir-466i	ENSMUSG00000039298	mmu-mir-466i	Cdk5rap2-002	miRNA	protein_coding	locus_96	locus_10606	chr13:17747512:17747554:+	chr4:70221085:70221108:-	group_29	group_192	0.444444444444	0.00906405771291	0.00402847009463
chimera_2331	tag_1684374|1|r	MI0006282_mmu-mir-466i	ENSMUST00000109986	MI0006282_mmu-mir-466i	ENSMUSG00000037110	mmu-mir-466i	Ralgapa2-009	miRNA	retained_intron	locus_96	locus_7807	chr13:17747512:17747554:+	chr2:146243040:146243063:-	group_29	group_192	0.444444444444	0.00906405771291	0.00402847009463
chimera_2332	tag_1684374|1|r	MI0006282_mmu-mir-466i	ENSMUST00000029885	MI0006282_mmu-mir-466i	ENSMUSG00000028228	mmu-mir-466i	Cpne3-002	miRNA	retained_intron	locus_96	locus_10330	chr13:17747512:17747554:+	chr4:19521174:19521195:-	group_29	group_192	0.444444444444	0.00906405771291	0.00402847009463
chimera_2333	tag_1684374|1|r	MI0018032_mmu-mir-466q	ENSMUST00000050125	MI0018032_mmu-mir-466q	ENSMUSG00000051339	mmu-mir-466q	2900026A02Rik-001	miRNA	protein_coding	locus_333	locus_10792	chr3:28419943:28419983:+	chr5:113087528:113087549:-	group_29	group_192	0.4	0.00906405771291	0.00362562308516
chimera_2334	tag_1684374|1|r	MI0018032_mmu-mir-466q	ENSMUST00000151343	MI0018032_mmu-mir-466q	ENSMUSG00000046318	mmu-mir-466q	Ccbe1-005	miRNA	nonsense_mediated_decay	locus_333	locus_6890	chr3:28419943:28419983:+	chr18:66270003:66270024:-	group_29	group_192	0.4	0.00906405771291	0.00362562308516
chimera_2335	tag_1684374|1|r	MI0018032_mmu-mir-466q	ENSMUST00000091263	MI0018032_mmu-mir-466q	ENSMUSG00000036327	mmu-mir-466q	Qsox2-001	miRNA	protein_coding	locus_333	locus_8392	chr3:28419943:28419983:+	chr2:26210011:26210034:-	group_29	group_192	0.4	0.00906405771291	0.00362562308516
chimera_2336	tag_1684374|1|r	MI0018032_mmu-mir-466q	ENSMUST00000048677	MI0018032_mmu-mir-466q	ENSMUSG00000042203	mmu-mir-466q	Tbc1d22b-002	miRNA	retained_intron	locus_333	locus_6167	chr3:28419943:28419983:+	chr17:29605807:29605834:+	group_29	group_192	0.4	0.00906405771291	0.00362562308516
chimera_2337	tag_1684374|1|r	MI0018032_mmu-mir-466q	ENSMUST00000081619	MI0018032_mmu-mir-466q	ENSMUSG00000053617	mmu-mir-466q	Sh3pxd2a-202	miRNA	protein_coding	locus_333	locus_7217	chr3:28419943:28419983:+	chr19:47262489:47262523:-	group_29	group_192	0.4	0.00906405771291	0.00362562308516
chimera_2338	tag_1684374|1|r	MI0018032_mmu-mir-466q	ENSMUST00000143629	MI0018032_mmu-mir-466q	ENSMUSG00000029442	mmu-mir-466q	Wdr66-203	miRNA	protein_coding	locus_333	locus_10950	chr3:28419943:28419983:+	chr5:123273327:123273348:+	group_29	group_192	0.4	0.00906405771291	0.00362562308516
chimera_2339	tag_1684374|1|r	MI0018032_mmu-mir-466q	ENSMUST00000144099	MI0018032_mmu-mir-466q	ENSMUSG00000039298	mmu-mir-466q	Cdk5rap2-002	miRNA	protein_coding	locus_333	locus_10606	chr3:28419943:28419983:+	chr4:70221085:70221108:-	group_29	group_192	0.4	0.00906405771291	0.00362562308516
chimera_2340	tag_1684374|1|r	MI0018032_mmu-mir-466q	ENSMUST00000109986	MI0018032_mmu-mir-466q	ENSMUSG00000037110	mmu-mir-466q	Ralgapa2-009	miRNA	retained_intron	locus_333	locus_7807	chr3:28419943:28419983:+	chr2:146243040:146243063:-	group_29	group_192	0.4	0.00906405771291	0.00362562308516
chimera_2341	tag_1684374|1|r	MI0018032_mmu-mir-466q	ENSMUST00000029885	MI0018032_mmu-mir-466q	ENSMUSG00000028228	mmu-mir-466q	Cpne3-002	miRNA	retained_intron	locus_333	locus_10330	chr3:28419943:28419983:+	chr4:19521174:19521195:-	group_29	group_192	0.4	0.00906405771291	0.00362562308516
chimera_2342	tag_1684374|1|r	MI0006292_mmu-mir-466k	ENSMUST00000050125	MI0006292_mmu-mir-466k	ENSMUSG00000051339	mmu-mir-466k	2900026A02Rik-001	miRNA	protein_coding	locus_336	locus_10792	chr3:85467377:85467423:+	chr5:113087528:113087549:-	group_29	group_192	0.394736842105	0.00906405771291	0.00357791751826
chimera_2343	tag_1684374|1|r	MI0006292_mmu-mir-466k	ENSMUST00000151343	MI0006292_mmu-mir-466k	ENSMUSG00000046318	mmu-mir-466k	Ccbe1-005	miRNA	nonsense_mediated_decay	locus_336	locus_6890	chr3:85467377:85467423:+	chr18:66270003:66270024:-	group_29	group_192	0.394736842105	0.00906405771291	0.00357791751826
chimera_2344	tag_1684374|1|r	MI0006292_mmu-mir-466k	ENSMUST00000091263	MI0006292_mmu-mir-466k	ENSMUSG00000036327	mmu-mir-466k	Qsox2-001	miRNA	protein_coding	locus_336	locus_8392	chr3:85467377:85467423:+	chr2:26210011:26210034:-	group_29	group_192	0.394736842105	0.00906405771291	0.00357791751826
chimera_2345	tag_1684374|1|r	MI0006292_mmu-mir-466k	ENSMUST00000048677	MI0006292_mmu-mir-466k	ENSMUSG00000042203	mmu-mir-466k	Tbc1d22b-002	miRNA	retained_intron	locus_336	locus_6167	chr3:85467377:85467423:+	chr17:29605807:29605834:+	group_29	group_192	0.394736842105	0.00906405771291	0.00357791751826
chimera_2346	tag_1684374|1|r	MI0006292_mmu-mir-466k	ENSMUST00000081619	MI0006292_mmu-mir-466k	ENSMUSG00000053617	mmu-mir-466k	Sh3pxd2a-202	miRNA	protein_coding	locus_336	locus_7217	chr3:85467377:85467423:+	chr19:47262489:47262523:-	group_29	group_192	0.394736842105	0.00906405771291	0.00357791751826
chimera_2347	tag_1684374|1|r	MI0006292_mmu-mir-466k	ENSMUST00000143629	MI0006292_mmu-mir-466k	ENSMUSG00000029442	mmu-mir-466k	Wdr66-203	miRNA	protein_coding	locus_336	locus_10950	chr3:85467377:85467423:+	chr5:123273327:123273348:+	group_29	group_192	0.394736842105	0.00906405771291	0.00357791751826
chimera_2348	tag_1684374|1|r	MI0006292_mmu-mir-466k	ENSMUST00000144099	MI0006292_mmu-mir-466k	ENSMUSG00000039298	mmu-mir-466k	Cdk5rap2-002	miRNA	protein_coding	locus_336	locus_10606	chr3:85467377:85467423:+	chr4:70221085:70221108:-	group_29	group_192	0.394736842105	0.00906405771291	0.00357791751826
chimera_2349	tag_1684374|1|r	MI0006292_mmu-mir-466k	ENSMUST00000109986	MI0006292_mmu-mir-466k	ENSMUSG00000037110	mmu-mir-466k	Ralgapa2-009	miRNA	retained_intron	locus_336	locus_7807	chr3:85467377:85467423:+	chr2:146243040:146243063:-	group_29	group_192	0.394736842105	0.00906405771291	0.00357791751826
chimera_2350	tag_1684374|1|r	MI0006292_mmu-mir-466k	ENSMUST00000029885	MI0006292_mmu-mir-466k	ENSMUSG00000028228	mmu-mir-466k	Cpne3-002	miRNA	retained_intron	locus_336	locus_10330	chr3:85467377:85467423:+	chr4:19521174:19521195:-	group_29	group_192	0.394736842105	0.00906405771291	0.00357791751826
chimera_2351	tag_1684374|1|r	MI0006282_mmu-mir-466i	ENSMUST00000191414	MI0006282_mmu-mir-466i	ENSMUSG00000100789	mmu-mir-466i	Gm29508-001	miRNA	antisense	locus_96	locus_3499	chr13:17747512:17747554:+	chr12:103314648:103314671:-	group_29	group_515	0.444444444444	0.00112617488025	0.000500522168999
